Source,Target,Weight,Max_Weight,Edge_Count,Avg_Text_Similarity,Avg_Time_Score,Min_Time_Delta_Seconds,Edge_Types,Dominant_RT_Source,Query_Context,Example_Tweet_1,Example_Tweet_2
AngelBadBitch,Gmonoona165,0.910805344581604,0.910805344581604,1,0.821610689163208,1.0,0.0,semantic,,ganjar,"Terimakasih Ganjar Pranowo Mahfud MD. 35% kredit perbankan buat koperasi dan UMKM, langkah besar untuk pengusaha kecil. Mari bersama majukan Indonesia.#GanjarMahfudRebound #Ganj...","Terkagum-kagum. Ganjar Pranowo Mahfud MD tunjukkan komitmennya, 35% kredit perbankan untuk koperasi dan UMKM. Ini langkah besar untuk pemberdayaan ekonomi lokal.#GanjarMahfudReb..."
JohnyBonar,Surokonto99,0.9103880183686407,0.9103880183686407,1,1.0,0.8207760367372814,171.0,retweet,2045Tv,prabowo,Hati-hati !! Ini yang bisa terjadi kalau Prabowo jadi presiden !! Simak ulasan @islah_bahrawi selengkapnya:,Hati-hati !! Ini yang bisa terjadi kalau Prabowo jadi presiden !! Simak ulasan @islah_bahrawi selengkapnya:
80rpa862y2,dumhmeey7845,0.9101793731815201,0.9101793731815201,1,0.8352615833282471,0.9850971630347931,13.0,semantic,,ganjar,"Februari 2024, gue udah count down buat Pesta demokrasi RI, guys! Yuk, sama-sama kita hitung mundur buat memilih Ganjar Pranowo. #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK","Februari 2024, gue udah count down buat Indonesian Democratic Party, guys! Yuk, sama-sama kita hitung mundur buat memilih Ganjar Pranowo. #GanjarMahfudRebound #GanjarPranowoPili..."
AnnabaPrima2045,LampuPatromax,0.9099142938360059,0.9099142938360059,1,1.0,0.8198285876720117,172.0,retweet,Yurissa_Samosir,anies,"Lihatlah Pendukung AMIN sampai Tumpah Ruah..Massa Pendukung AMIN dari Ciamis Jawa barat sudah Tidak Terbendung Baik itu dari Luar maupun di dalam Penuh Orang, dan Saya Merinding...","Lihatlah Pendukung AMIN sampai Tumpah Ruah..Massa Pendukung AMIN dari Ciamis Jawa barat sudah Tidak Terbendung Baik itu dari Luar maupun di dalam Penuh Orang, dan Saya Merinding..."
kyrenSama,lebleakeur,0.9097196162051049,0.9097196162051049,1,0.8711825013160706,0.9482567310941393,46.0,semantic,,ganjar,"Srimulat dan Ganjar Pranowo, paduan yang menarik, membuktikan bahwa politik bisa menjadi panggung kebahagiaan Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 ...","ð Srimulat dan Ganjar Pranowo, pasangan yang menyenangkan, membawa nuansa positif d dunia politik yang seringkali keras Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #Ganj..."
Gmonoona165,omarahmed141,0.9085006724734925,0.9085006724734925,1,0.821610689163208,0.9953906557837772,4.0,semantic,,ganjar,"Terimakasih Ganjar Pranowo Mahfud MD. 35% kredit perbankan buat koperasi dan UMKM, langkah besar untuk pengusaha kecil. Mari bersama majukan Indonesia.#GanjarMahfudRebound #Ganj...","Terkagum-kagum. Ganjar Pranowo Mahfud MD tunjukkan komitmennya, 35% kredit perbankan untuk koperasi dan UMKM. Ini langkah besar untuk pemberdayaan ekonomi lokal.#GanjarMahfudReb..."
DebiPermadi,gurudesa09,0.9080248577565657,0.9080248577565657,1,1.0,0.8160497155131315,176.0,retweet,firmanyursak,anies,"Zaman Mas Anies jadi Gubernur, Bansos ga pernah disebut bantuan Gubernur atau bantuan Anies. Tapi bantuan/bansos Pemprov DKI Jakarta.","Zaman Mas Anies jadi Gubernur, Bansos ga pernah disebut bantuan Gubernur atau bantuan Anies. Tapi bantuan/bansos Pemprov DKI Jakarta."
HidayatPasie,kshafa82,0.9080248577565657,0.9080248577565657,1,1.0,0.8160497155131315,176.0,retweet,tomlembong,anies,"Mendengar Pak Anies disini, rasanya saya sudah berada di perahu yang tepat. Menurut saya, Pak Anies adalah pemimpin berpengalaman dan berani yg memang sudah sering menemui bahka...","Mendengar Pak Anies disini, rasanya saya sudah berada di perahu yang tepat. Menurut saya, Pak Anies adalah pemimpin berpengalaman dan berani yg memang sudah sering menemui bahka..."
Gojekmilitan,josskrapu29,0.9075538610987869,0.9075538610987869,1,1.0,0.8151077221975738,177.0,retweet,Yurissa_Samosir,prabowo,"Kemarin Viral Satpol-PP secara Terang-terangan Mendukung Prabowo -Gibran, dan Moeldoko bilang Satpol-PP Tidak Melanggar Etik,...Begini Tanggapan Cak Imin Mengenai Satpol-PP Duku...","Kemarin Viral Satpol-PP secara Terang-terangan Mendukung Prabowo -Gibran, dan Moeldoko bilang Satpol-PP Tidak Melanggar Etik,...Begini Tanggapan Cak Imin Mengenai Satpol-PP Duku..."
Gopalva81663084,leo23915977,0.9068049943298335,0.9068049943298335,1,0.863160252571106,0.950449736088561,44.0,semantic,,ganjar,"Tak seperti ,Â dan Ganjar statemen yang diutarakan kurang terpenuhi subtansinya Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 NelayanÂ Sejahtera","â Tak seperti ,Â dan Ganjar statemen yang diutarakan kurang terpenuhi subtansinya Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Guru Ngaji satu juta"
Pribumituan,solehmahmud65,0.9066134982169332,0.9066134982169332,1,1.0,0.8132269964338662,179.0,retweet,Mdy_Asmara1701,anies,"Yang bikin salfok saat pak Anies Baswedan pidato, ada bapak tetap berjualan tahu Sumedang di dalam gedung.. Laris ya pak ðð #AMINAjaDulu #AniesMuhaimin2024","Yang bikin salfok saat pak Anies Baswedan pidato, ada bapak tetap berjualan tahu Sumedang di dalam gedung.. Laris ya pak ðð #AMINAjaDulu #AniesMuhaimin2024"
AhmadMa09842037,portheous,0.9061441307383904,0.9061441307383904,1,1.0,0.8122882614767808,180.0,retweet,abu_waras,prabowo,"Apakah Pasangan Prabowo Gibran Akan Kena Sanksi Diskualifikasi ? Jika Prabowo Gibran Kena Sanksi Diskualifikasi, Maka Negara Bisa Hemat Rp. 27 Triliun dan Menjaga Stabilitas Pol...","Apakah Pasangan Prabowo Gibran Akan Kena Sanksi Diskualifikasi ? Jika Prabowo Gibran Kena Sanksi Diskualifikasi, Maka Negara Bisa Hemat Rp. 27 Triliun dan Menjaga Stabilitas Pol..."
brqiascx11,samialbader,0.9057482481002808,0.9057482481002808,1,0.8114964962005615,1.0,0.0,semantic,,ganjar,"Program Ganjar Pranowo dan Mahfud MD, duo hebat untuk rakyat. 35% kredit perbankan difokuskan untuk dorong koperasi dan UMKM. Inilah perubahan nyata.#GanjarMahfudRebound #Ganjar...","Terkagum-kagum. Ganjar Pranowo Mahfud MD tunjukkan komitmennya, 35% kredit perbankan untuk koperasi dan UMKM. Ini langkah besar untuk pemberdayaan ekonomi lokal.#GanjarMahfudReb..."
irfannazir2,samialbader,0.9057482481002808,0.9057482481002808,1,0.8114964962005615,1.0,0.0,semantic,,ganjar,"Terkagum-kagum. Ganjar Pranowo Mahfud MD tunjukkan komitmennya, 35% kredit perbankan untuk koperasi dan UMKM. Ini langkah besar untuk pemberdayaan ekonomi lokal.#GanjarMahfudReb...","Program Ganjar Pranowo dan Mahfud MD, duo hebat untuk rakyat. 35% kredit perbankan difokuskan untuk dorong koperasi dan UMKM. Inilah perubahan nyata.#GanjarMahfudRebound #Ganjar..."
jrehdphayazo,omarahmed141,0.9057482481002808,0.9057482481002808,1,0.8114964962005615,1.0,0.0,semantic,,ganjar,"Terkagum-kagum. Ganjar Pranowo Mahfud MD tunjukkan komitmennya, 35% kredit perbankan untuk koperasi dan UMKM. Ini langkah besar untuk pemberdayaan ekonomi lokal.#GanjarMahfudReb...","Program Ganjar Pranowo dan Mahfud MD, duo hebat untuk rakyat. 35% kredit perbankan difokuskan untuk dorong koperasi dan UMKM. Inilah perubahan nyata.#GanjarMahfudRebound #Ganjar..."
mae_trinidad,omarahmed141,0.9057482481002808,0.9057482481002808,1,0.8114964962005615,1.0,0.0,semantic,,ganjar,"Terkagum-kagum. Ganjar Pranowo Mahfud MD tunjukkan komitmennya, 35% kredit perbankan untuk koperasi dan UMKM. Ini langkah besar untuk pemberdayaan ekonomi lokal.#GanjarMahfudReb...","Program Ganjar Pranowo dan Mahfud MD, duo hebat untuk rakyat. 35% kredit perbankan difokuskan untuk dorong koperasi dan UMKM. Inilah perubahan nyata.#GanjarMahfudRebound #Ganjar..."
samialbader,tangellapally47,0.9057482481002808,0.9057482481002808,1,0.8114964962005615,1.0,0.0,semantic,,ganjar,"Program Ganjar Pranowo dan Mahfud MD, duo hebat untuk rakyat. 35% kredit perbankan difokuskan untuk dorong koperasi dan UMKM. Inilah perubahan nyata.#GanjarMahfudRebound #Ganjar...","Terkagum-kagum. Ganjar Pranowo Mahfud MD tunjukkan komitmennya, 35% kredit perbankan untuk koperasi dan UMKM. Ini langkah besar untuk pemberdayaan ekonomi lokal.#GanjarMahfudReb..."
9eee3d6f3784488,MangUcuy,0.905675305066332,0.905675305066332,1,1.0,0.8113506101326639,181.0,retweet,Kajiyadono,anies,"Well afaik, orang Jakarta yang ngga mau pilih Anies itu salah satunya dari middle-upper class yang kenyamanannya terganggu dan ngga ngerasain apa yang dibangun di Jakarta. Merek...","Well afaik, orang Jakarta yang ngga mau pilih Anies itu salah satunya dari middle-upper class yang kenyamanannya terganggu dan ngga ngerasain apa yang dibangun di Jakarta. Merek..."
Gmonoona165,brqiascx11,0.9056347652270696,0.9056347652270696,1,0.821610689163208,0.9896588412909313,9.0,semantic,,ganjar,"Terimakasih Ganjar Pranowo Mahfud MD. 35% kredit perbankan buat koperasi dan UMKM, langkah besar untuk pengusaha kecil. Mari bersama majukan Indonesia.#GanjarMahfudRebound #Ganj...","Terkagum-kagum. Ganjar Pranowo Mahfud MD tunjukkan komitmennya, 35% kredit perbankan untuk koperasi dan UMKM. Ini langkah besar untuk pemberdayaan ekonomi lokal.#GanjarMahfudReb..."
Gmonoona165,irfannazir2,0.9056347652270696,0.9056347652270696,1,0.821610689163208,0.9896588412909313,9.0,semantic,,ganjar,"Terimakasih Ganjar Pranowo Mahfud MD. 35% kredit perbankan buat koperasi dan UMKM, langkah besar untuk pengusaha kecil. Mari bersama majukan Indonesia.#GanjarMahfudRebound #Ganj...","Terkagum-kagum. Ganjar Pranowo Mahfud MD tunjukkan komitmennya, 35% kredit perbankan untuk koperasi dan UMKM. Ini langkah besar untuk pemberdayaan ekonomi lokal.#GanjarMahfudReb..."
Gmonoona165,tangellapally47,0.9056347652270696,0.9056347652270696,1,0.821610689163208,0.9896588412909313,9.0,semantic,,ganjar,"Terimakasih Ganjar Pranowo Mahfud MD. 35% kredit perbankan buat koperasi dan UMKM, langkah besar untuk pengusaha kecil. Mari bersama majukan Indonesia.#GanjarMahfudRebound #Ganj...","Terkagum-kagum. Ganjar Pranowo Mahfud MD tunjukkan komitmennya, 35% kredit perbankan untuk koperasi dan UMKM. Ini langkah besar untuk pemberdayaan ekonomi lokal.#GanjarMahfudReb..."
AbdeeDenny,kopikapalfire,0.9052070205753324,0.9052070205753324,1,1.0,0.810414041150665,182.0,retweet,marlina_idha,anies,Acara Desak Anies mendapat perhatian media internasional. Kampanye cerdasðð¯ #AMINSatukanIndonesia,Acara Desak Anies mendapat perhatian media internasional. Kampanye cerdasðð¯ #AMINSatukanIndonesia
AriJund,kshafa82,0.9052070205753324,0.9052070205753324,1,1.0,0.810414041150665,182.0,retweet,tomlembong,anies,"Mendengar Pak Anies disini, rasanya saya sudah berada di perahu yang tepat. Menurut saya, Pak Anies adalah pemimpin berpengalaman dan berani yg memang sudah sering menemui bahka...","Mendengar Pak Anies disini, rasanya saya sudah berada di perahu yang tepat. Menurut saya, Pak Anies adalah pemimpin berpengalaman dan berani yg memang sudah sering menemui bahka..."
Gmonoona168,robertmimay003,0.9051710814781679,0.9051710814781679,1,0.8114964962005615,0.9988456667557744,1.0,semantic,,ganjar,"Terkagum-kagum. Ganjar Pranowo Mahfud MD tunjukkan komitmennya, 35% kredit perbankan untuk koperasi dan UMKM. Ini langkah besar untuk pemberdayaan ekonomi lokal.#GanjarMahfudReb...","Program Ganjar Pranowo dan Mahfud MD, duo hebat untuk rakyat. 35% kredit perbankan difokuskan untuk dorong koperasi dan UMKM. Inilah perubahan nyata.#GanjarMahfudRebound #Ganjar..."
Gmonoona168,tarmizie14,0.9051710814781679,0.9051710814781679,1,0.8114964962005615,0.9988456667557744,1.0,semantic,,ganjar,"Terkagum-kagum. Ganjar Pranowo Mahfud MD tunjukkan komitmennya, 35% kredit perbankan untuk koperasi dan UMKM. Ini langkah besar untuk pemberdayaan ekonomi lokal.#GanjarMahfudReb...","Program Ganjar Pranowo dan Mahfud MD, duo hebat untuk rakyat. 35% kredit perbankan difokuskan untuk dorong koperasi dan UMKM. Inilah perubahan nyata.#GanjarMahfudRebound #Ganjar..."
robertmimay003,samialbader,0.9051710814781679,0.9051710814781679,1,0.8114964962005615,0.9988456667557744,1.0,semantic,,ganjar,"Program Ganjar Pranowo dan Mahfud MD, duo hebat untuk rakyat. 35% kredit perbankan difokuskan untuk dorong koperasi dan UMKM. Inilah perubahan nyata.#GanjarMahfudRebound #Ganjar...","Terkagum-kagum. Ganjar Pranowo Mahfud MD tunjukkan komitmennya, 35% kredit perbankan untuk koperasi dan UMKM. Ini langkah besar untuk pemberdayaan ekonomi lokal.#GanjarMahfudReb..."
samialbader,tarmizie14,0.9051710814781679,0.9051710814781679,1,0.8114964962005615,0.9988456667557744,1.0,semantic,,ganjar,"Program Ganjar Pranowo dan Mahfud MD, duo hebat untuk rakyat. 35% kredit perbankan difokuskan untuk dorong koperasi dan UMKM. Inilah perubahan nyata.#GanjarMahfudRebound #Ganjar...","Terkagum-kagum. Ganjar Pranowo Mahfud MD tunjukkan komitmennya, 35% kredit perbankan untuk koperasi dan UMKM. Ini langkah besar untuk pemberdayaan ekonomi lokal.#GanjarMahfudReb..."
Gmonoona165,robertmimay003,0.9050635671765976,0.9050635671765976,1,0.821610689163208,0.9885164451899874,10.0,semantic,,ganjar,"Terimakasih Ganjar Pranowo Mahfud MD. 35% kredit perbankan buat koperasi dan UMKM, langkah besar untuk pengusaha kecil. Mari bersama majukan Indonesia.#GanjarMahfudRebound #Ganj...","Terkagum-kagum. Ganjar Pranowo Mahfud MD tunjukkan komitmennya, 35% kredit perbankan untuk koperasi dan UMKM. Ini langkah besar untuk pemberdayaan ekonomi lokal.#GanjarMahfudReb..."
Gmonoona165,tarmizie14,0.9050635671765976,0.9050635671765976,1,0.821610689163208,0.9885164451899874,10.0,semantic,,ganjar,"Terimakasih Ganjar Pranowo Mahfud MD. 35% kredit perbankan buat koperasi dan UMKM, langkah besar untuk pengusaha kecil. Mari bersama majukan Indonesia.#GanjarMahfudRebound #Ganj...","Terkagum-kagum. Ganjar Pranowo Mahfud MD tunjukkan komitmennya, 35% kredit perbankan untuk koperasi dan UMKM. Ini langkah besar untuk pemberdayaan ekonomi lokal.#GanjarMahfudReb..."
0jixwmigjg5,3joi1m4zm5ghq1,0.9048959612846375,0.9048959612846375,1,0.8097919225692749,1.0,0.0,semantic,,ganjar,"Februari 2024, gue udah count down buat Indonesian Democratic Party, guys! Yuk, sama-sama kita hitung mundur buat memilih Ganjar Pranowo. #GanjarMahfudRebound #GanjarPranowoPili...","Februari 2024, gue udah count down buat Indonesian presidential election, guys! Yuk, sama-sama kita hitung mundur buat memilih Ganjar Pranowo. #GanjarMahfudRebound #GanjarPranow..."
0jixwmigjg5,annpurcelghao,0.9048959612846375,0.9048959612846375,1,0.8097919225692749,1.0,0.0,semantic,,ganjar,"Februari 2024, gue udah count down buat Indonesian presidential election, guys! Yuk, sama-sama kita hitung mundur buat memilih Ganjar Pranowo. #GanjarMahfudRebound #GanjarPranow...","Februari 2024, gue udah count down buat Indonesian Democratic Party, guys! Yuk, sama-sama kita hitung mundur buat memilih Ganjar Pranowo. #GanjarMahfudRebound #GanjarPranowoPili..."
4lup8uyob04,KraigMicha43618,0.9048959612846375,0.9048959612846375,1,0.8097919225692749,1.0,0.0,semantic,,ganjar,"Februari 2024, gue udah count down buat Indonesian Democratic Party, guys! Yuk, sama-sama kita hitung mundur buat memilih Ganjar Pranowo. #GanjarMahfudRebound #GanjarPranowoPili...","Februari 2024, gue udah count down buat Indonesian presidential election, guys! Yuk, sama-sama kita hitung mundur buat memilih Ganjar Pranowo. #GanjarMahfudRebound #GanjarPranow..."
Agusmal11,Kang_Bedjos,0.9047392766406888,0.9047392766406888,1,1.0,0.8094785532813774,183.0,retweet,GeiszChalifah,anies,Anies Baswedan dan Warganya. Anies janjikan integrasi transportasi publik di JKT. Lalu dia tunaikan janjinya. Saat Jak Lingko diluncurkan. Dia kemudikan sendiri mengangkut penum...,Anies Baswedan dan Warganya. Anies janjikan integrasi transportasi publik di JKT. Lalu dia tunaikan janjinya. Saat Jak Lingko diluncurkan. Dia kemudikan sendiri mengangkut penum...
Gmonoona168,brqiascx11,0.9045945810986744,0.9045945810986744,1,0.8114964962005615,0.9976926659967874,2.0,semantic,,ganjar,"Terkagum-kagum. Ganjar Pranowo Mahfud MD tunjukkan komitmennya, 35% kredit perbankan untuk koperasi dan UMKM. Ini langkah besar untuk pemberdayaan ekonomi lokal.#GanjarMahfudReb...","Program Ganjar Pranowo dan Mahfud MD, duo hebat untuk rakyat. 35% kredit perbankan difokuskan untuk dorong koperasi dan UMKM. Inilah perubahan nyata.#GanjarMahfudRebound #Ganjar..."
Gmonoona168,irfannazir2,0.9045945810986744,0.9045945810986744,1,0.8114964962005615,0.9976926659967874,2.0,semantic,,ganjar,"Terkagum-kagum. Ganjar Pranowo Mahfud MD tunjukkan komitmennya, 35% kredit perbankan untuk koperasi dan UMKM. Ini langkah besar untuk pemberdayaan ekonomi lokal.#GanjarMahfudReb...","Program Ganjar Pranowo dan Mahfud MD, duo hebat untuk rakyat. 35% kredit perbankan difokuskan untuk dorong koperasi dan UMKM. Inilah perubahan nyata.#GanjarMahfudRebound #Ganjar..."
Gmonoona168,tangellapally47,0.9045945810986744,0.9045945810986744,1,0.8114964962005615,0.9976926659967874,2.0,semantic,,ganjar,"Terkagum-kagum. Ganjar Pranowo Mahfud MD tunjukkan komitmennya, 35% kredit perbankan untuk koperasi dan UMKM. Ini langkah besar untuk pemberdayaan ekonomi lokal.#GanjarMahfudReb...","Program Ganjar Pranowo dan Mahfud MD, duo hebat untuk rakyat. 35% kredit perbankan difokuskan untuk dorong koperasi dan UMKM. Inilah perubahan nyata.#GanjarMahfudRebound #Ganjar..."
236ozgzwprw,jrehdphayazo,0.9034435759921693,0.9034435759921693,1,0.8114964962005615,0.9953906557837772,4.0,semantic,,ganjar,"Terkagum-kagum. Ganjar Pranowo Mahfud MD tunjukkan komitmennya, 35% kredit perbankan untuk koperasi dan UMKM. Ini langkah besar untuk pemberdayaan ekonomi lokal.#GanjarMahfudReb...","Program Ganjar Pranowo dan Mahfud MD, duo hebat untuk rakyat. 35% kredit perbankan difokuskan untuk dorong koperasi dan UMKM. Inilah perubahan nyata.#GanjarMahfudRebound #Ganjar..."
236ozgzwprw,mae_trinidad,0.9034435759921693,0.9034435759921693,1,0.8114964962005615,0.9953906557837772,4.0,semantic,,ganjar,"Terkagum-kagum. Ganjar Pranowo Mahfud MD tunjukkan komitmennya, 35% kredit perbankan untuk koperasi dan UMKM. Ini langkah besar untuk pemberdayaan ekonomi lokal.#GanjarMahfudReb...","Program Ganjar Pranowo dan Mahfud MD, duo hebat untuk rakyat. 35% kredit perbankan difokuskan untuk dorong koperasi dan UMKM. Inilah perubahan nyata.#GanjarMahfudRebound #Ganjar..."
71u835abygwy41,jrehdphayazo,0.9034435759921693,0.9034435759921693,1,0.8114964962005615,0.9953906557837772,4.0,semantic,,ganjar,"Terkagum-kagum. Ganjar Pranowo Mahfud MD tunjukkan komitmennya, 35% kredit perbankan untuk koperasi dan UMKM. Ini langkah besar untuk pemberdayaan ekonomi lokal.#GanjarMahfudReb...","Program Ganjar Pranowo dan Mahfud MD, duo hebat untuk rakyat. 35% kredit perbankan difokuskan untuk dorong koperasi dan UMKM. Inilah perubahan nyata.#GanjarMahfudRebound #Ganjar..."
71u835abygwy41,mae_trinidad,0.9034435759921693,0.9034435759921693,1,0.8114964962005615,0.9953906557837772,4.0,semantic,,ganjar,"Terkagum-kagum. Ganjar Pranowo Mahfud MD tunjukkan komitmennya, 35% kredit perbankan untuk koperasi dan UMKM. Ini langkah besar untuk pemberdayaan ekonomi lokal.#GanjarMahfudReb...","Program Ganjar Pranowo dan Mahfud MD, duo hebat untuk rakyat. 35% kredit perbankan difokuskan untuk dorong koperasi dan UMKM. Inilah perubahan nyata.#GanjarMahfudRebound #Ganjar..."
AngelBadBitch,jrehdphayazo,0.9034435759921693,0.9034435759921693,1,0.8114964962005615,0.9953906557837772,4.0,semantic,,ganjar,"Terkagum-kagum. Ganjar Pranowo Mahfud MD tunjukkan komitmennya, 35% kredit perbankan untuk koperasi dan UMKM. Ini langkah besar untuk pemberdayaan ekonomi lokal.#GanjarMahfudReb...","Program Ganjar Pranowo dan Mahfud MD, duo hebat untuk rakyat. 35% kredit perbankan difokuskan untuk dorong koperasi dan UMKM. Inilah perubahan nyata.#GanjarMahfudRebound #Ganjar..."
AngelBadBitch,mae_trinidad,0.9034435759921693,0.9034435759921693,1,0.8114964962005615,0.9953906557837772,4.0,semantic,,ganjar,"Terkagum-kagum. Ganjar Pranowo Mahfud MD tunjukkan komitmennya, 35% kredit perbankan untuk koperasi dan UMKM. Ini langkah besar untuk pemberdayaan ekonomi lokal.#GanjarMahfudReb...","Program Ganjar Pranowo dan Mahfud MD, duo hebat untuk rakyat. 35% kredit perbankan difokuskan untuk dorong koperasi dan UMKM. Inilah perubahan nyata.#GanjarMahfudRebound #Ganjar..."
Kang_Bedjos,haenelnator,0.9033392819386706,0.9033392819386706,1,1.0,0.8066785638773413,186.0,retweet,CNNIndonesia,anies,"Contoh Surat Suara Hanya 2 Paslon, Anies Minta KPU Tak Main-main","Contoh Surat Suara Hanya 2 Paslon, Anies Minta KPU Tak Main-main"
Govardh92157239,LuisEmmi1,0.9032829808903919,0.9032829808903919,1,0.8088732957839966,0.9976926659967874,2.0,semantic,,ganjar,Mahfud MD dan Ganjar Pranowo adalah sosok yang mengajarkan bahwa kebahagiaan dapat hadir di tengah-tengah politik Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2...,"Ganjar Pranowo dan Mahfud MD, pasangan yang membawa optimisme melalui keceriaan Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 NelayanÂ Sejahtera"
80rpa862y2,ansdrewsherman4,0.903166459377091,0.903166459377091,1,0.8097919225692749,0.9965409961849071,3.0,semantic,,ganjar,"Februari 2024, gue udah count down buat Indonesian presidential election, guys! Yuk, sama-sama kita hitung mundur buat memilih Ganjar Pranowo. #GanjarMahfudRebound #GanjarPranow...","Februari 2024, gue udah count down buat Indonesian Democratic Party, guys! Yuk, sama-sama kita hitung mundur buat memilih Ganjar Pranowo. #GanjarMahfudRebound #GanjarPranowoPili..."
murni_mm,solehmahmud65,0.9028736939968267,0.9028736939968267,1,1.0,0.8057473879936534,187.0,retweet,Mdy_Asmara1701,anies,"Yang bikin salfok saat pak Anies Baswedan pidato, ada bapak tetap berjualan tahu Sumedang di dalam gedung.. Laris ya pak ðð #AMINAjaDulu #AniesMuhaimin2024","Yang bikin salfok saat pak Anies Baswedan pidato, ada bapak tetap berjualan tahu Sumedang di dalam gedung.. Laris ya pak ðð #AMINAjaDulu #AniesMuhaimin2024"
brqiascx11,jrehdphayazo,0.902869069729688,0.902869069729688,1,0.8114964962005615,0.9942416432588143,5.0,semantic,,ganjar,"Program Ganjar Pranowo dan Mahfud MD, duo hebat untuk rakyat. 35% kredit perbankan difokuskan untuk dorong koperasi dan UMKM. Inilah perubahan nyata.#GanjarMahfudRebound #Ganjar...","Terkagum-kagum. Ganjar Pranowo Mahfud MD tunjukkan komitmennya, 35% kredit perbankan untuk koperasi dan UMKM. Ini langkah besar untuk pemberdayaan ekonomi lokal.#GanjarMahfudReb..."
brqiascx11,mae_trinidad,0.902869069729688,0.902869069729688,1,0.8114964962005615,0.9942416432588143,5.0,semantic,,ganjar,"Program Ganjar Pranowo dan Mahfud MD, duo hebat untuk rakyat. 35% kredit perbankan difokuskan untuk dorong koperasi dan UMKM. Inilah perubahan nyata.#GanjarMahfudRebound #Ganjar...","Terkagum-kagum. Ganjar Pranowo Mahfud MD tunjukkan komitmennya, 35% kredit perbankan untuk koperasi dan UMKM. Ini langkah besar untuk pemberdayaan ekonomi lokal.#GanjarMahfudReb..."
irfannazir2,jrehdphayazo,0.902869069729688,0.902869069729688,1,0.8114964962005615,0.9942416432588143,5.0,semantic,,ganjar,"Program Ganjar Pranowo dan Mahfud MD, duo hebat untuk rakyat. 35% kredit perbankan difokuskan untuk dorong koperasi dan UMKM. Inilah perubahan nyata.#GanjarMahfudRebound #Ganjar...","Terkagum-kagum. Ganjar Pranowo Mahfud MD tunjukkan komitmennya, 35% kredit perbankan untuk koperasi dan UMKM. Ini langkah besar untuk pemberdayaan ekonomi lokal.#GanjarMahfudReb..."
irfannazir2,mae_trinidad,0.902869069729688,0.902869069729688,1,0.8114964962005615,0.9942416432588143,5.0,semantic,,ganjar,"Program Ganjar Pranowo dan Mahfud MD, duo hebat untuk rakyat. 35% kredit perbankan difokuskan untuk dorong koperasi dan UMKM. Inilah perubahan nyata.#GanjarMahfudRebound #Ganjar...","Terkagum-kagum. Ganjar Pranowo Mahfud MD tunjukkan komitmennya, 35% kredit perbankan untuk koperasi dan UMKM. Ini langkah besar untuk pemberdayaan ekonomi lokal.#GanjarMahfudReb..."
jrehdphayazo,tangellapally47,0.902869069729688,0.902869069729688,1,0.8114964962005615,0.9942416432588143,5.0,semantic,,ganjar,"Program Ganjar Pranowo dan Mahfud MD, duo hebat untuk rakyat. 35% kredit perbankan difokuskan untuk dorong koperasi dan UMKM. Inilah perubahan nyata.#GanjarMahfudRebound #Ganjar...","Terkagum-kagum. Ganjar Pranowo Mahfud MD tunjukkan komitmennya, 35% kredit perbankan untuk koperasi dan UMKM. Ini langkah besar untuk pemberdayaan ekonomi lokal.#GanjarMahfudReb..."
mae_trinidad,tangellapally47,0.902869069729688,0.902869069729688,1,0.8114964962005615,0.9942416432588143,5.0,semantic,,ganjar,"Program Ganjar Pranowo dan Mahfud MD, duo hebat untuk rakyat. 35% kredit perbankan difokuskan untuk dorong koperasi dan UMKM. Inilah perubahan nyata.#GanjarMahfudRebound #Ganjar...","Terkagum-kagum. Ganjar Pranowo Mahfud MD tunjukkan komitmennya, 35% kredit perbankan untuk koperasi dan UMKM. Ini langkah besar untuk pemberdayaan ekonomi lokal.#GanjarMahfudReb..."
omarahmed141,samialbader,0.902869069729688,0.902869069729688,1,0.8114964962005615,0.9942416432588143,5.0,semantic,,ganjar,"Terkagum-kagum. Ganjar Pranowo Mahfud MD tunjukkan komitmennya, 35% kredit perbankan untuk koperasi dan UMKM. Ini langkah besar untuk pemberdayaan ekonomi lokal.#GanjarMahfudReb...","Program Ganjar Pranowo dan Mahfud MD, duo hebat untuk rakyat. 35% kredit perbankan difokuskan untuk dorong koperasi dan UMKM. Inilah perubahan nyata.#GanjarMahfudRebound #Ganjar..."
